EC,PRESS,TEMP,DEPTH,ALT
3798.00,7245.10,35.96,63.74,-20115.77,
3797.00,7216.90,35.95,63.45,-20067.98,
3797.00,7182.10,35.94,63.10,-20008.79,
3793796.00,7148.00,35.93,62.75,-19950.58,
3796.00,7118.30,35.92,62.44,-19899.69,
3795.00,7089.40,35.91,62.15,-19850.00,
3795.00,7060.30,35.90,61.85,-19799.81,
3795.00,7039.80,35.89,61.64,-19764.34,
3795.00,7011.90,35.89,61.36,-19715.95,
3795.00,6975.80,35.88,60.99,-19653.09,
3794.00,6952.80,35.87,60.75,-19612.91,
3794.00,6924.10,35.86,60.46,-19562.63,
3795.00,6904.50,35.86,60.26,-19528.18,
3794.00,6875.10,35.85,59.96,-19476.36,
3794.00,6842.40,35.84,59.62,-19418.53,
3794.00,6809.10,35.83,59.28,-19359.40,
3794.00,6777.40,35.82,58.96,-19302.89,
3794.00,6753.10,35.82,58.71,-19259.43,
3794.00,6720.50,35.81,58.38,-19200.92,
3794.00,6684.70,35.80,58.01,-19136.41,
3794.00,6656.30,35.80,57.72,-19085.03,
3794.00,6624.00,35.79,57.39,-19026.38,
3794.00,6606.60,35.78,57.21,-18994.69,
3794.00,6576.30,35.77,56.90,-18939.34,
3794.00,6545.30,35.77,56.58,-18882.50,
3793.00,6518.70,35.76,56.31,-18833.56,
3793793.00,6484.60,35.76,55.96,-18770.58,
3794.00,6449.60,35.75,55.60,-18705.65,
3793.00,6419.60,35.74,55.30,-18649.77,
3794.00,6389.00,35.73,54.98,-18592.55,
3794.00,6358.70,35.73,54.67,-18535.68,
3793.00,6319.50,35.72,54.27,-18461.78,
3793.00,6280.10,35.71,53.87,-18387.12,
3793.00,6258.90,35.70,53.65,-18346.80,
3793.00,6224.80,35.69,53.31,-18281.70,
3792.00,6195.80,35.69,53.01,-18226.10,
3792.00,6154.40,35.68,52.59,-18146.38,
3792.00,6126.40,35.67,52.30,-18092.22,
3792.00,6094.40,35.66,51.97,-18030.07,
3790.00,6065.50,35.65,51.68,-17973.70,
3790.00,6034.30,35.64,51.36,-17912.62,
3790.00,6006.40,35.64,51.07,-17857.78,
3790.00,5969.70,35.63,50.70,-17785.32,
3790.00,5938.60,35.62,50.38,-17723.64,
3789.00,5914.90,35.62,50.14,-17676.45,
3788.00,5879.60,35.61,49.77,-17605.89,
3789.00,5841.30,35.60,49.38,-17528.95,
3787.00,5807.30,35.59,49.04,-17460.29,
3788.00,5771.80,35.59,48.67,-17388.27,
3787.00,5745.60,35.58,48.40,-17334.87,
3783787.00,5709.10,35.57,48.03,-17260.17,
3786.00,5687.50,35.57,47.81,-17215.78,
3785.00,5658.50,35.56,47.51,-17155.96,
3785.00,5632.90,35.55,47.25,-17102.95,
3785.00,5603.30,35.54,46.95,-17041.42,
3784.00,5578.70,35.54,46.70,-16990.07,
3784.00,5553.30,35.53,46.44,-16936.87,
3784.00,5527.80,35.53,46.18,-16883.26,
3783.00,5498.50,35.52,45.88,-16821.41,
3782.00,5473.10,35.51,45.62,-16767.58,
3783.00,5449.00,35.51,45.37,-16716.31,
3782.00,5421.80,35.50,45.09,-16658.22,
3782.00,5394.00,35.49,44.81,-16598.62,
3781.00,5365.10,35.48,44.51,-16536.39,
3780.00,5337.80,35.48,44.23,-16477.35,
3781.00,5308.00,35.47,43.93,-16412.64,
3780.00,5278.60,35.46,43.63,-16348.50,
3780.00,5254.20,35.46,43.38,-16295.04,
3781.00,5216.30,35.45,42.99,-16211.62,
3779.00,5195.50,35.44,42.78,-16165.63,
3778.00,5181.60,35.44,42.64,-16134.81,
3778.00,5155.90,35.43,42.37,-16077.65,
3779.00,5124.10,35.43,42.05,-16006.60,
3773778.00,5097.60,35.42,41.78,-15947.12,
3777.00,5061.90,35.42,41.41,-15866.59,
3777.00,5037.00,35.41,41.16,-15810.16,
3776.00,5006.60,35.40,40.85,-15740.95,
3777.00,4981.00,35.40,40.58,-15682.40,
3775.00,4946.20,35.39,40.23,-15602.42,
3775.00,4913.80,35.38,39.90,-15527.55,
3775.00,4878.70,35.37,39.54,-15445.98,
3774.00,4834.50,35.37,39.09,-15342.59,
3775.00,4802.10,35.36,38.75,-15266.32,
3774.00,4760.10,35.35,38.32,-15166.82,
3774.00,4724.20,35.35,37.96,-15081.20,
3773.00,4692.00,35.34,37.63,-15003.96,
3773.00,4657.60,35.33,37.28,-14920.97,
3773.00,4620.70,35.33,36.90,-14831.39,
3773.00,4572.40,35.32,36.40,-14713.26,
3771.00,4534.60,35.31,36.02,-14620.11,
3771.00,4508.50,35.31,35.75,-14555.42,
3771.00,4467.80,35.30,35.34,-14453.93,
3771.00,4445.90,35.29,35.11,-14399.02,
3771.00,4396.20,35.28,34.60,-14273.57,
3771.00,4346.50,35.28,34.09,-14146.97,
3770.00,4313.60,35.27,33.76,-14062.51,
3770.00,4272.80,35.26,33.34,-13957.06,
3763768.00,4222.90,35.25,32.83,-13826.96,
3769.00,4185.40,35.25,32.45,-13728.37,
3768.00,4134.90,35.24,31.93,-13594.47,
3767.00,4095.10,35.23,31.52,-13488.00,
3766.00,4063.50,35.22,31.20,-13402.87,
3767.00,4023.80,35.22,30.79,-13295.16,
3766.00,3988.60,35.21,30.43,-13198.93,
3766.00,3953.40,35.21,30.07,-13102.02,
3765.00,3913.30,35.20,29.66,-12990.75,
3765.00,3879.40,35.19,29.32,-12895.97,
3763.00,3845.00,35.19,28.97,-12799.10,
3764.00,3810.90,35.18,28.62,-12702.38,
3763.00,3778.40,35.18,28.28,-12609.55,
3764.00,3750.30,35.17,28.00,-12528.76,
3762.00,3708.60,35.16,27.57,-12407.96,
3762.00,3669.20,35.16,27.17,-12292.81,
3761.00,3638.10,35.15,26.85,-12201.21,
3760.00,3609.20,35.15,26.55,-12115.51,
3760.00,3570.40,35.14,26.16,-11999.59,
3760.00,3534.00,35.14,25.78,-11889.90,
3759.00,3499.90,35.13,25.44,-11786.31,
3759.00,3468.40,35.13,25.11,-11689.89,
3759.00,3431.60,35.12,24.74,-11576.35,
3753759.00,3400.00,35.11,24.41,-11478.06,
3757.00,3356.70,35.11,23.97,-11342.17,
3759.00,3325.90,35.10,23.66,-11244.64,
3758.00,3298.00,35.10,23.37,-11155.67,
3757.00,3256.60,35.10,22.95,-11022.50,
3757.00,3224.10,35.09,22.61,-10917.00,
3757.00,3183.80,35.09,22.20,-10784.99,
3758.00,3140.80,35.08,21.76,-10642.62,
3756.00,3103.40,35.07,21.38,-10517.51,
3756.00,3072.90,35.07,21.07,-10414.56,
3755.00,3032.00,35.07,20.65,-10275.22,
3756.00,2991.40,35.06,20.23,-10135.38,
3755.00,2951.20,35.05,19.82,-9995.40,
3755.00,2914.30,35.05,19.45,-9865.55,
3754.00,2872.70,35.05,19.02,-9717.54,
3754.00,2834.80,35.04,18.63,-9581.19,
3756.00,2786.90,35.03,18.14,-9406.72,
3754.00,2758.70,35.03,17.85,-9302.87,
3754.00,2718.40,35.03,17.44,-9152.96,
3753.00,2683.00,35.02,17.08,-9019.78,
3751.00,2644.90,35.02,16.69,-8874.85,
3752.00,2604.50,35.02,16.28,-8719.31,
3750.00,2569.60,35.01,15.92,-8583.36,
3748.00,2525.10,35.01,15.47,-8407.84,
3733736.00,2483.60,35.00,15.04,-8241.87,
3725.00,2446.00,35.00,14.66,-8089.55,
3712.00,2402.90,35.00,14.22,-7912.60,
3704.00,2366.60,34.99,13.84,-7761.56,
3688.00,2321.80,34.99,13.39,-7572.55,
3644.00,2275.10,34.98,12.91,-7372.34,
3606.00,2235.00,34.98,12.50,-7197.77,
3540.00,2196.40,34.98,12.10,-7027.31,
3515.00,2157.40,34.97,11.70,-6852.60,
3390.00,2113.30,34.97,11.25,-6651.94,
3089.00,2070.00,34.96,10.81,-6451.59,
2677.00,2045.20,34.96,10.56,-6335.31,
1406.00,2023.00,34.96,10.33,-6230.24,
1153.00,1982.50,34.96,9.92,-6036.14,
1023.00,1952.30,34.95,9.61,-5889.30,
914.30,1918.60,34.95,9.26,-5723.26,
907.60,1889.20,34.95,8.96,-5576.46,
886.80,1846.70,34.94,8.53,-5360.95,
866.89,1809.20,34.94,8.14,-5167.44,
833.30,1770.90,34.94,7.75,-4966.41,
833.60,1723.00,34.94,7.26,-4709.98,
833.60,1688.90,34.93,6.91,-4523.89,
833.70,1653.20,34.91,6.55,-4325.77,
833.90,1611.90,34.93,6.13,-4092.21,
834.00,1572.40,34.93,5.72,-3864.25,
834.30,1532.40,34.93,5.31,-3628.63,
834.60,1505.80,34.92,5.04,-3469.17,
834.90,1470.20,34.92,4.68,-3252.15,
835.10,1437.00,34.92,4.34,-3045.90,
835.40,1401.00,34.92,3.97,-2817.83,
836.10,1372.30,34.92,3.67,-2632.59,
836.20,1339.40,34.92,3.34,-2416.35,
836.40,1302.10,34.92,2.96,-2165.91,
836.60,1259.80,34.92,2.52,-1874.77,
837.40,1225.40,34.92,2.17,-1632.12,
837.80,1185.10,34.93,1.76,-1340.73,
838.60,1143.90,34.93,1.34,-1034.41,
839.50,1107.60,34.93,0.97,-757.03,
839.90,1077.90,34.93,0.66,-524.56,
840.50,1033.90,34.93,0.21,-170.43,
840.80,984.50,34.93,-0.29,242.02,
841.60,970.90,34.94,-0.43,358.50,
842.10,970.60,34.94,-0.43,361.09,
842.70,970.90,34.94,-0.43,358.50,
842.90,970.90,34.94,-0.43,358.50,
843.30,970.50,34.95,-0.43,361.95,
731.20,970.70,34.95,-0.43,360.23,
92.26,970.50,34.95,-0.43,361.95,
61.66,970.50,34.94,-0.43,361.95,
52.94,970.60,34.94,-0.43,361.09,
33.19,970.50,34.93,-0.43,361.95,
36.12,970.30,34.92,-0.44,363.67,
18.34,970.80,34.91,-0.43,359.37,
20.83,970.30,34.89,-0.44,363.67,
18.34,970.50,34.88,-0.43,361.95,
12.12,970.20,34.86,-0.44,364.53,
14.49,970.60,34.83,-0.43,361.09,
15.14,969.90,34.80,-0.44,367.12,
14.84,969.80,34.77,-0.44,367.98,
16.33,970.40,34.74,-0.44,362.81,
15.60,970.50,34.70,-0.43,361.95,
16.81,970.00,34.66,-0.44,366.26,
13.03,970.50,34.61,-0.43,361.95,
16.68,969.60,34.56,-0.44,369.71,
17.37,969.50,34.48,-0.44,370.57,
16.95,969.60,34.38,-0.44,369.71,
17.89,969.90,34.25,-0.44,367.12,
14.57,970.00,34.11,-0.44,366.26,
13.81,969.40,33.93,-0.45,371.43,
18.08,969.50,33.74,-0.44,370.57,
14.80,969.80,33.53,-0.44,367.98,
14.50,969.60,33.30,-0.44,369.71,
12.97,969.90,33.13,-0.44,367.12,
17.39,969.70,32.99,-0.44,368.84,
19.59,969.30,32.86,-0.45,372.30,
14.53,969.50,32.73,-0.44,370.57,
16.74,969.30,32.58,-0.45,372.30,
21.00,969.10,32.45,-0.45,374.02,
16.26,969.10,32.32,-0.45,374.02,
9.03,969.20,32.19,-0.45,373.16,
4.71,969.20,32.07,-0.45,373.16,
3.88,969.20,31.95,-0.45,373.16,
3.79,969.10,31.82,-0.45,374.02,
4.56,968.90,31.69,-0.45,375.75,
3.90,969.20,31.58,-0.45,373.16,
3.05,969.00,31.47,-0.45,374.88,
2.30,969.00,31.36,-0.45,374.88,
2.49,969.10,31.24,-0.45,374.02,
3.66,968.90,31.12,-0.45,375.75,
5.42,968.50,31.02,-0.46,379.20,
3.69,968.90,30.91,-0.45,375.75,
2.71,968.80,30.77,-0.45,376.61,
1.75,968.80,30.65,-0.45,376.61,
1.73,968.80,30.53,-0.45,376.61,
1.71,969.00,30.43,-0.45,374.88,
1.96,968.50,30.35,-0.46,379.20,
1.73,967.80,30.27,-0.46,385.24,
1.79,967.70,30.18,-0.46,386.11,
2.05,967.70,30.10,-0.46,386.11,
1.86,968.10,30.01,-0.46,382.65,
1.84,968.00,29.92,-0.46,383.52,
1.81,968.30,29.82,-0.46,380.92,
1.88,968.30,29.71,-0.46,380.92,
1.88,967.50,29.60,-0.47,387.83,
1.88,967.60,29.50,-0.46,386.97,
1.94,968.40,29.40,-0.46,380.06,
2.03,967.90,29.30,-0.46,384.38,
2.09,968.00,29.19,-0.46,383.52,
2.11,967.60,29.08,-0.46,386.97,
2.07,967.90,28.97,-0.46,384.38,
2.03,968.00,28.86,-0.46,383.52,
2.01,968.20,28.75,-0.46,381.79,
1.90,968.00,28.63,-0.46,383.52,
1.88,968.00,28.51,-0.46,383.52,
2.07,968.30,28.39,-0.46,380.92,
2.17,968.10,28.28,-0.46,382.65,
2.24,967.70,28.17,-0.46,386.11,
2.30,967.80,28.07,-0.46,385.24,
2.41,967.90,27.98,-0.46,384.38,
2.41,967.90,27.89,-0.46,384.38,
2.41,967.70,27.80,-0.46,386.11,
2.26,967.30,27.71,-0.47,389.56,
2.13,967.80,27.62,-0.46,385.24,
2.07,967.60,27.55,-0.46,386.97,
2.07,967.80,27.47,-0.46,385.24,
2.26,967.80,27.39,-0.46,385.24,
2.34,967.90,27.33,-0.46,384.38,
2.32,967.60,27.25,-0.46,386.97,
2.05,968.10,27.18,-0.46,382.65,
2.15,967.40,27.12,-0.47,388.70,
2.15,968.00,27.05,-0.46,383.52,
2.20,967.50,26.98,-0.47,387.83,
2.26,967.60,26.91,-0.46,386.97,
2.20,967.80,26.84,-0.46,385.24,
2.09,967.50,26.78,-0.47,387.83,
2.22,967.50,26.71,-0.47,387.83,
2.22,967.10,26.65,-0.47,391.29,
2.26,967.80,26.60,-0.46,385.24,
2.28,967.30,26.55,-0.47,389.56,
2.26,967.30,26.50,-0.47,389.56,
2.24,967.30,26.45,-0.47,389.56,
2.22,967.50,26.40,-0.47,387.83,
2.24,967.00,26.35,-0.47,392.15,
2.18,967.60,26.30,-0.46,386.97,
2.15,967.60,26.25,-0.46,386.97,
2.09,966.90,26.20,-0.47,393.02,
2.05,967.40,26.15,-0.47,388.70,
2.01,967.30,26.10,-0.47,389.56,
1.96,967.20,26.05,-0.47,390.42,
1.86,967.30,26.02,-0.47,389.56,
1.90,966.80,25.98,-0.47,393.88,
1.90,967.40,25.95,-0.47,388.70,
1.82,967.20,25.92,-0.47,390.42,
1.75,967.20,25.90,-0.47,390.42,
1.69,967.00,25.87,-0.47,392.15,
1.65,967.20,25.85,-0.47,390.42,
1.58,967.20,25.82,-0.47,390.42,
1.52,967.00,25.80,-0.47,392.15,
1.50,966.90,25.77,-0.47,393.02,
1.43,966.70,25.70,-0.47,394.74,
1.41,966.80,25.64,-0.47,393.88,
1.35,967.50,25.59,-0.47,387.83,
1.31,966.40,25.56,-0.48,397.34,
1.24,966.70,25.54,-0.47,394.74,
1.20,966.40,25.53,-0.48,397.34,
1.11,966.30,25.52,-0.48,398.20,
1.12,966.70,25.51,-0.47,394.74,
1.07,966.70,25.51,-0.47,394.74,
1.03,967.00,25.51,-0.47,392.15,
0.99,966.60,25.51,-0.47,395.61,
1.01,966.80,25.50,-0.47,393.88,
0.97,966.70,25.49,-0.47,394.74,
0.97,966.80,25.48,-0.47,393.88,
0.91,966.50,25.47,-0.48,396.47,
0.93,967.20,25.46,-0.47,390.42,
0.88,966.80,25.44,-0.47,393.88,
0.86,966.80,25.42,-0.47,393.88,
0.80,966.60,25.40,-0.47,395.61,
0.78,966.90,25.37,-0.47,393.02,
0.78,966.90,25.35,-0.47,393.02,
0.76,966.70,25.33,-0.47,394.74,
0.74,966.90,25.31,-0.47,393.02,
0.72,966.30,25.30,-0.48,398.20,
0.69,966.40,25.29,-0.48,397.34,
0.69,966.10,25.28,-0.48,399.93,
0.63,966.00,25.27,-0.48,400.80,
0.63,966.50,25.25,-0.48,396.47,
0.63,966.70,25.24,-0.47,394.74,
0.57,966.60,25.23,-0.47,395.61,
0.50,966.70,25.22,-0.47,394.74,
0.48,966.10,25.20,-0.48,399.93,
0.53,966.10,25.19,-0.48,399.93,
0.53,966.20,25.17,-0.48,399.07,
0.53,966.50,25.14,-0.48,396.47,
0.48,966.40,25.12,-0.48,397.34,
0.51,966.90,25.09,-0.47,393.02,
0.46,966.70,25.07,-0.47,394.74,
0.51,966.80,25.03,-0.47,393.88,
0.46,966.70,25.00,-0.47,394.74,
0.51,966.50,24.98,-0.48,396.47,
0.48,966.40,24.95,-0.48,397.34,
0.48,966.90,24.93,-0.47,393.02,
0.48,966.60,24.90,-0.47,395.61,
0.46,966.50,24.87,-0.48,396.47,
0.48,966.60,24.84,-0.47,395.61,
0.51,967.10,24.80,-0.47,391.29,
0.46,966.60,24.77,-0.47,395.61,
0.44,966.30,24.72,-0.48,398.20,
