cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
694.2,8.56,4821.50,35.18,38.95,-15312.04
693.7,8.58,4836.70,35.18,39.11,-15347.75
692.7,8.58,4844.60,35.19,39.19,-15366.28
692.2,8.60,4850.40,35.19,39.25,-15379.87
691.6,8.59,4862.50,35.19,39.37,-15408.18
691.8,8.58,4884.70,35.19,39.60,-15459.96
690.6,8.61,4905.10,35.20,39.81,-15507.38
690.5,8.61,4933.00,35.20,40.09,-15571.96
689.1,8.62,4964.10,35.20,40.41,-15643.62
687.1,8.63,4992.10,35.21,40.70,-15707.82
686.6,8.64,5015.50,35.21,40.94,-15761.25
687.0,8.65,5036.40,35.21,41.15,-15808.79
685.5,8.68,5063.60,35.22,41.43,-15870.44
684.7,8.66,5088.20,35.22,41.68,-15925.96
684.1,8.68,5116.80,35.22,41.97,-15990.24
683.1,8.69,5143.10,35.23,42.24,-16049.09
683.1,8.70,5167.70,35.23,42.49,-16103.92
682.8,8.71,5194.60,35.23,42.77,-16163.63
682.4,8.72,5221.00,35.24,43.04,-16221.98
681.2,8.72,5245.20,35.24,43.29,-16275.27
681.0,8.72,5264.20,35.25,43.48,-16316.98
680.9,8.73,5275.70,35.25,43.60,-16342.15
680.7,8.75,5293.50,35.25,43.78,-16381.04
680.8,8.77,5312.90,35.26,43.98,-16423.30
680.3,8.76,5334.70,35.26,44.20,-16470.64
679.9,8.76,5358.60,35.27,44.45,-16522.36
679.1,8.79,5378.30,35.27,44.65,-16564.85
678.9,8.82,5400.50,35.27,44.87,-16612.58
678.5,8.80,5423.90,35.28,45.11,-16662.72
678.3,8.81,5444.80,35.28,45.33,-16707.35
678.0,8.80,5465.20,35.28,45.54,-16750.79
677.3,8.82,5484.10,35.29,45.73,-16790.91
676.8,8.82,5505.30,35.29,45.95,-16835.78
676.4,8.81,5531.20,35.29,46.21,-16890.42
675.5,8.85,5557.70,35.30,46.48,-16946.10
675.0,8.86,5574.60,35.30,46.66,-16981.50
674.9,8.85,5586.10,35.31,46.77,-17005.54
675.2,8.85,5605.70,35.31,46.97,-17046.41
674.4,8.85,5624.00,35.31,47.16,-17084.48
673.8,8.88,5644.30,35.32,47.37,-17126.58
672.7,8.89,5668.30,35.32,47.61,-17176.21
672.6,8.89,5693.60,35.32,47.87,-17228.33
672.0,8.91,5710.10,35.33,48.04,-17262.23
672.5,8.91,5715.20,35.33,48.09,-17272.69
672.2,8.91,5723.60,35.34,48.18,-17289.89
671.3,8.91,5737.40,35.34,48.32,-17318.13
671.1,8.91,5751.30,35.34,48.46,-17346.51
670.1,8.94,5763.20,35.35,48.58,-17370.76
669.8,8.93,5774.10,35.35,48.70,-17392.94
669.5,8.95,5782.30,35.35,48.78,-17409.61
669.4,8.94,5791.70,35.35,48.88,-17428.69
669.5,8.95,5801.10,35.36,48.97,-17447.74
668.3,8.96,5812.80,35.36,49.09,-17471.42
668.3,9.00,5822.10,35.36,49.19,-17490.21
667.8,8.96,5832.90,35.37,49.30,-17512.02
667.9,8.96,5842.90,35.37,49.40,-17532.16
667.5,8.98,5852.40,35.37,49.50,-17551.29
667.4,8.98,5858.10,35.37,49.55,-17562.75
667.4,8.97,5864.40,35.37,49.62,-17575.41
667.7,8.98,5870.80,35.38,49.68,-17588.25
667.9,8.96,5880.00,35.38,49.78,-17606.69
668.0,8.96,5887.20,35.38,49.85,-17621.11
667.6,8.98,5891.00,35.38,49.89,-17628.71
666.9,8.99,5904.00,35.39,50.02,-17654.70
666.1,9.01,5925.50,35.39,50.24,-17697.57
665.0,9.00,5941.40,35.39,50.41,-17729.19
665.0,9.02,5951.20,35.39,50.51,-17748.65
665.0,9.02,5961.90,35.40,50.62,-17769.87
665.3,9.03,5972.40,35.40,50.72,-17790.66
665.5,9.04,5982.50,35.40,50.83,-17810.62
664.6,9.04,6000.30,35.41,51.01,-17845.75
663.7,9.06,6014.70,35.41,51.16,-17874.11
663.0,9.06,6031.90,35.41,51.33,-17907.91
663.0,9.09,6047.50,35.41,51.49,-17938.50
662.3,9.10,6061.50,35.42,51.64,-17965.89
662.7,9.07,6076.20,35.42,51.79,-17994.60
662.0,9.08,6091.00,35.42,51.94,-18023.44
661.7,9.10,6116.10,35.42,52.19,-18072.24
659.4,9.12,6143.10,35.43,52.47,-18124.54
658.9,9.14,6171.00,35.43,52.76,-18178.40
658.6,9.15,6199.80,35.44,53.05,-18233.78
657.3,9.15,6227.80,35.44,53.34,-18287.43
657.5,9.15,6248.50,35.44,53.55,-18326.97
657.2,9.18,6258.30,35.45,53.65,-18345.65
656.2,9.17,6273.80,35.45,53.81,-18375.15
656.2,9.19,6295.50,35.46,54.03,-18416.35
654.5,9.21,6320.60,35.46,54.29,-18463.86
653.8,9.23,6340.80,35.46,54.49,-18501.98
653.7,9.23,6364.30,35.47,54.73,-18546.21
653.1,9.23,6387.50,35.48,54.97,-18589.74
651.8,9.24,6409.80,35.48,55.20,-18631.47
651.1,9.27,6437.90,35.48,55.49,-18683.88
647.6,9.31,6470.30,35.49,55.82,-18744.08
647.4,9.33,6503.20,35.49,56.15,-18804.97
645.1,9.35,6538.40,35.50,56.51,-18869.82
644.4,9.36,6572.80,35.50,56.86,-18932.94
642.0,9.39,6606.50,35.51,57.21,-18994.51
641.5,9.40,6638.30,35.52,57.53,-19052.38
641.8,9.41,6667.60,35.53,57.83,-19105.50
641.6,9.42,6692.10,35.53,58.08,-19149.77
640.6,9.42,6707.10,35.54,58.24,-19176.81
640.1,9.43,6717.30,35.54,58.34,-19195.17
639.9,9.44,6724.40,35.55,58.42,-19207.93
639.9,9.43,6736.20,35.55,58.54,-19229.12
639.6,9.44,6747.50,35.56,58.65,-19249.39
640.3,9.44,6761.10,35.56,58.79,-19273.76
639.9,9.44,6772.70,35.57,58.91,-19294.50
638.7,9.47,6790.20,35.57,59.09,-19325.73
637.8,9.47,6808.00,35.57,59.27,-19357.44
635.3,9.48,6829.50,35.58,59.49,-19395.65
634.6,9.50,6852.60,35.58,59.73,-19436.60
634.0,9.52,6876.70,35.59,59.97,-19479.20
632.8,9.52,6903.90,35.60,60.25,-19527.13
631.7,9.54,6932.30,35.60,60.54,-19577.00
629.8,9.59,6957.10,35.60,60.80,-19620.44
630.1,9.59,6982.20,35.61,61.05,-19664.26
629.4,9.60,7012.30,35.62,61.36,-19716.64
628.9,9.61,7032.20,35.62,61.56,-19751.17
628.5,9.61,7049.30,35.63,61.74,-19780.79
627.1,9.63,7068.80,35.63,61.94,-19814.48
626.6,9.64,7093.40,35.64,62.19,-19856.89
627.2,9.65,7124.00,35.65,62.50,-19909.47
625.6,9.68,7157.70,35.65,62.85,-19967.16
626.1,9.67,7191.70,35.66,63.19,-20025.14
624.8,9.68,7210.50,35.66,63.39,-20057.11
625.5,9.67,7222.60,35.67,63.51,-20077.64
613.1,9.70,7240.20,35.68,63.69,-20107.47
614.4,9.69,7252.30,35.68,63.81,-20127.95
613.5,9.69,7264.10,35.68,63.94,-20147.88
614.0,9.69,7277.80,35.69,64.08,-20171.00
614.1,9.69,7279.90,35.69,64.10,-20174.54
613.5,9.70,7282.40,35.70,64.12,-20178.75
624.9,9.70,7309.40,35.70,64.40,-20224.17
624.7,9.69,7323.00,35.70,64.54,-20247.01
624.9,9.69,7331.80,35.71,64.63,-20261.76
624.8,9.69,7340.70,35.71,64.72,-20276.67
624.8,9.68,7347.80,35.72,64.79,-20288.54
624.8,9.70,7354.00,35.72,64.85,-20298.92
624.6,9.69,7362.60,35.72,64.94,-20313.29
624.6,9.68,7370.70,35.72,65.03,-20326.80
624.5,9.69,7378.60,35.73,65.11,-20339.99
624.7,9.71,7385.40,35.73,65.18,-20351.32
624.4,9.70,7393.50,35.73,65.26,-20364.80
624.3,9.70,7400.90,35.74,65.33,-20377.12
624.4,9.70,7411.20,35.74,65.44,-20394.23
624.2,9.70,7419.00,35.74,65.52,-20407.19
624.0,9.70,7426.00,35.74,65.59,-20418.80
624.2,9.70,7432.10,35.74,65.65,-20428.92
624.2,9.70,7441.10,35.74,65.75,-20443.82
624.1,9.70,7450.40,35.75,65.84,-20459.22
624.1,9.69,7460.50,35.75,65.94,-20475.91
624.1,9.68,7468.80,35.75,66.03,-20489.63
624.0,9.67,7475.00,35.75,66.09,-20499.86
624.0,9.68,7482.70,35.75,66.17,-20512.55
623.9,9.68,7492.20,35.76,66.27,-20528.20
623.8,9.69,7499.70,35.76,66.34,-20540.55
623.9,9.69,7508.60,35.76,66.44,-20555.19
623.9,9.68,7518.20,35.76,66.53,-20570.96
623.6,9.68,7531.10,35.77,66.67,-20592.13
623.5,9.69,7549.10,35.77,66.85,-20621.61
623.3,9.69,7576.70,35.77,67.13,-20666.72
623.1,9.69,7598.20,35.77,67.35,-20701.76
622.8,9.70,7626.00,35.78,67.64,-20746.95
622.8,9.69,7655.10,35.79,67.93,-20794.12
622.5,9.71,7685.20,35.79,68.24,-20842.75
622.4,9.71,7702.70,35.79,68.42,-20870.96
622.2,9.71,7718.60,35.80,68.58,-20896.54
622.3,9.71,7736.00,35.80,68.76,-20924.48
621.9,9.70,7752.50,35.80,68.93,-20950.93
621.6,9.69,7764.70,35.81,69.06,-20970.46
621.5,9.67,7786.30,35.81,69.28,-21004.97
621.5,9.67,7802.80,35.82,69.45,-21031.29
621.4,9.68,7829.30,35.82,69.72,-21073.46
621.2,9.69,7852.30,35.83,69.95,-21109.96
620.5,9.74,7867.90,35.83,70.11,-21134.67
620.5,9.73,7879.90,35.84,70.23,-21153.65
620.4,9.72,7895.20,35.84,70.39,-21177.82
620.5,9.65,7916.60,35.85,70.61,-21211.55
620.0,9.66,7937.90,35.85,70.83,-21245.05
619.9,9.71,7948.90,35.85,70.94,-21262.34
619.6,9.71,7956.00,35.86,71.01,-21273.48
619.7,9.69,7966.10,35.86,71.12,-21289.31
619.4,9.70,7981.80,35.86,71.28,-21313.89
619.4,9.73,7994.80,35.87,71.41,-21334.21
619.5,9.74,8012.00,35.87,71.58,-21361.06
619.3,9.72,8025.80,35.87,71.73,-21382.57
619.0,9.71,8036.80,35.88,71.84,-21399.69
618.5,9.74,8055.20,35.88,72.03,-21428.29
618.8,9.75,8081.70,35.89,72.30,-21469.39
618.3,9.76,8110.80,35.89,72.60,-21514.39
618.1,9.76,8135.50,35.90,72.85,-21552.48
618.1,9.75,8161.40,35.90,73.11,-21592.33
617.6,9.76,8177.00,35.91,73.27,-21616.29
617.8,9.74,8190.10,35.91,73.41,-21636.37
617.6,9.74,8199.70,35.92,73.50,-21651.07
617.7,9.72,8211.30,35.92,73.62,-21668.81
617.6,9.72,8220.90,35.92,73.72,-21683.48
617.7,9.70,8234.80,35.93,73.86,-21704.70
617.5,9.69,8249.20,35.93,74.01,-21726.65
617.3,9.70,8259.90,35.94,74.12,-21742.94
617.2,9.70,8267.30,35.94,74.20,-21754.19
617.1,9.71,8283.10,35.94,74.36,-21778.20
617.1,9.72,8311.20,35.95,74.64,-21820.80
616.5,9.73,8341.90,35.96,74.96,-21867.21
616.3,9.75,8378.30,35.95,75.33,-21922.06
615.6,9.74,8412.20,35.96,75.68,-21972.97
615.7,9.72,8444.50,35.97,76.01,-22021.33
615.2,9.74,8473.60,35.98,76.31,-22064.76
615.0,9.77,8503.40,35.98,76.61,-22109.11
615.0,9.77,8534.90,35.99,76.93,-22155.86
614.5,9.76,8566.70,36.00,77.26,-22202.91
614.4,9.77,8599.40,36.01,77.59,-22251.14
614.2,9.77,8623.90,36.01,77.84,-22287.18
614.1,9.76,8642.00,36.02,78.03,-22313.76
613.9,9.76,8660.90,36.02,78.22,-22341.46
613.9,9.76,8675.20,36.03,78.37,-22362.38
613.6,9.77,8680.60,36.03,78.42,-22370.27
613.5,9.78,8687.70,36.04,78.50,-22380.65
613.4,9.77,8694.30,36.04,78.56,-22390.29
613.7,9.77,8710.20,36.05,78.73,-22413.48
613.6,9.77,8730.60,36.05,78.93,-22443.18
613.1,9.76,8752.60,36.06,79.16,-22475.16
612.8,9.78,8774.50,36.06,79.38,-22506.93
612.8,9.77,8795.30,36.07,79.60,-22537.03
612.7,9.80,8816.70,36.08,79.82,-22567.96
612.4,9.80,8841.10,36.08,80.06,-22603.13
612.2,9.79,8869.80,36.09,80.36,-22644.40
611.9,9.80,8898.50,36.09,80.65,-22685.57
611.7,9.79,8920.20,36.10,80.87,-22716.63
611.8,9.80,8942.10,36.11,81.10,-22747.91
611.7,9.81,8964.90,36.11,81.33,-22780.41
611.6,9.80,8986.70,36.12,81.55,-22811.43
611.2,9.80,9010.80,36.12,81.80,-22845.63
611.1,9.82,9038.90,36.13,82.09,-22885.43
611.0,9.80,9063.40,36.14,82.34,-22920.05
610.9,9.81,9089.70,36.14,82.61,-22957.13
610.7,9.80,9115.80,36.15,82.87,-22993.84
610.5,9.81,9133.40,36.15,83.05,-23018.55
610.5,9.83,9153.30,36.16,83.26,-23046.43
610.4,9.82,9167.80,36.17,83.41,-23066.72
610.4,9.83,9178.30,36.17,83.51,-23081.41
610.3,9.84,9188.80,36.18,83.62,-23096.06
610.2,9.82,9196.60,36.18,83.70,-23106.94
610.5,9.84,9205.10,36.18,83.79,-23118.80
610.4,9.83,9211.00,36.19,83.85,-23127.02
610.3,9.83,9219.00,36.20,83.93,-23138.16
610.3,9.83,9228.40,36.20,84.03,-23151.24
610.3,9.83,9238.60,36.20,84.13,-23165.42
610.2,9.81,9251.50,36.21,84.26,-23183.34
610.0,9.82,9266.50,36.21,84.42,-23204.15
609.9,9.81,9281.80,36.22,84.57,-23225.35
610.0,9.82,9296.70,36.22,84.72,-23245.96
609.8,9.82,9308.60,36.22,84.85,-23262.40
609.9,9.82,9328.30,36.23,85.05,-23289.60
609.6,9.83,9355.20,36.23,85.32,-23326.64
609.4,9.81,9384.80,36.24,85.63,-23367.31
609.4,9.84,9413.40,36.25,85.92,-23406.51
609.3,9.85,9436.60,36.25,86.16,-23438.23
609.3,9.83,9461.90,36.26,86.41,-23472.76
609.2,9.84,9488.20,36.26,86.68,-23508.56
609.1,9.82,9512.50,36.27,86.93,-23541.58
609.0,9.82,9535.40,36.28,87.17,-23572.63
609.0,9.82,9553.20,36.28,87.35,-23596.72
608.9,9.81,9566.50,36.28,87.48,-23614.70
608.9,9.81,9576.00,36.29,87.58,-23627.53
608.9,9.81,9581.20,36.29,87.63,-23634.55
608.9,9.81,9597.20,36.30,87.80,-23656.12
609.0,9.80,9632.90,36.30,88.16,-23704.15
609.0,9.86,9659.60,36.31,88.44,-23739.99
608.8,9.86,9676.50,36.32,88.61,-23762.63
609.0,9.85,9694.30,36.32,88.79,-23786.43
609.0,9.86,9712.30,36.33,88.98,-23810.48
608.9,9.85,9728.60,36.33,89.14,-23832.21
608.8,9.85,9746.50,36.34,89.32,-23856.05
608.8,9.85,9769.70,36.34,89.56,-23886.90
608.9,9.87,9792.20,36.35,89.79,-23916.76
608.9,9.87,9816.00,36.35,90.04,-23948.28
608.9,9.87,9838.20,36.36,90.26,-23977.62
608.8,9.83,9860.40,36.37,90.49,-24006.92
608.9,9.87,9886.50,36.37,90.76,-24041.29
608.8,9.86,9908.60,36.38,90.98,-24070.33
608.8,9.85,9927.50,36.39,91.18,-24095.13
608.9,9.86,9944.10,36.39,91.35,-24116.88
608.7,9.85,9955.90,36.40,91.47,-24132.33
608.8,9.86,9968.10,36.40,91.59,-24148.28
608.7,9.85,9980.10,36.40,91.71,-24163.96
608.7,9.85,9992.00,36.41,91.84,-24179.48
608.6,9.85,10003.30,36.41,91.95,-24194.21
608.6,9.85,10017.10,36.42,92.09,-24212.18
608.6,9.85,10030.30,36.43,92.23,-24229.35
608.7,9.85,10045.50,36.43,92.38,-24249.11
608.7,9.84,10062.60,36.43,92.56,-24271.29
608.8,9.87,10088.20,36.43,92.82,-24304.46
608.7,9.88,10110.20,36.45,93.04,-24332.91
608.5,9.86,10125.90,36.45,93.21,-24353.18
608.4,9.86,10133.60,36.46,93.28,-24363.10
608.6,9.84,10150.20,36.46,93.45,-24384.50
608.5,9.85,10175.10,36.46,93.71,-24416.53
608.5,9.85,10195.40,36.47,93.92,-24442.60
608.3,9.85,10218.40,36.47,94.15,-24472.09
608.4,9.85,10239.20,36.48,94.36,-24498.71
608.3,9.85,10257.60,36.49,94.55,-24522.21
608.3,9.84,10274.50,36.49,94.73,-24543.78
608.4,9.84,10295.10,36.49,94.94,-24570.03
608.3,9.86,10312.40,36.50,95.11,-24592.03
608.4,9.88,10330.70,36.51,95.30,-24615.29
608.5,9.87,10348.20,36.51,95.48,-24637.49
608.5,9.88,10371.00,36.52,95.71,-24666.36
608.3,9.85,10402.20,36.52,96.03,-24705.80
608.3,9.86,10431.90,36.53,96.34,-24743.25
608.2,9.86,10452.60,36.54,96.55,-24769.31
608.3,9.85,10474.80,36.54,96.77,-24797.20
608.3,9.88,10505.30,36.55,97.09,-24835.44
608.2,9.86,10542.40,36.56,97.47,-24881.84
608.3,9.87,10581.30,36.56,97.86,-24930.35
608.3,9.87,10592.10,36.57,97.97,-24943.79
608.3,9.87,10608.80,36.58,98.14,-24964.55
608.3,9.87,10620.90,36.58,98.27,-24979.58
608.3,9.86,10632.00,36.59,98.38,-24993.36
608.3,9.87,10647.60,36.59,98.54,-25012.68
608.3,9.87,10658.90,36.60,98.66,-25026.68
608.3,9.87,10667.50,36.60,98.74,-25037.32
608.4,9.87,10674.80,36.61,98.82,-25046.35
608.5,9.87,10683.10,36.61,98.90,-25056.61
608.5,9.87,10689.40,36.61,98.97,-25064.39
608.3,9.87,10695.00,36.62,99.03,-25071.30
608.4,9.88,10701.80,36.62,99.10,-25079.70
608.3,9.86,10712.00,36.63,99.20,-25092.28
608.6,9.87,10723.90,36.63,99.32,-25106.94
608.6,9.86,10735.00,36.64,99.44,-25120.61
608.7,9.86,10743.40,36.63,99.52,-25130.94
608.9,9.85,10750.30,36.64,99.59,-25139.42
609.0,9.86,10757.70,36.65,99.67,-25148.51
608.8,9.86,10765.80,36.65,99.75,-25158.46
609.0,9.87,10773.20,36.65,99.83,-25167.55
608.9,9.90,10779.70,36.66,99.89,-25175.52
609.2,9.89,10787.70,36.66,99.97,-25185.33
609.2,9.88,10793.50,36.66,100.03,-25192.44
609.4,9.94,10799.80,36.66,100.10,-25200.16
609.3,9.91,10806.70,36.67,100.17,-25208.61
609.2,9.88,10816.40,36.67,100.27,-25220.47
609.4,9.88,10825.00,36.67,100.36,-25230.98
609.6,9.88,10832.50,36.67,100.43,-25240.15
609.5,9.88,10839.80,36.68,100.51,-25249.07
609.7,9.87,10844.20,36.68,100.55,-25254.44
609.8,9.87,10850.80,36.68,100.62,-25262.49
609.7,9.86,10863.20,36.69,100.75,-25277.62
610.0,9.90,10876.10,36.69,100.88,-25293.33
609.9,9.88,10881.40,36.69,100.93,-25299.79
610.0,9.87,10889.20,36.69,101.01,-25309.28
610.2,9.87,10897.50,36.70,101.10,-25319.38
610.3,9.88,10906.90,36.70,101.19,-25330.80
610.3,9.92,10917.10,36.70,101.30,-25343.18
610.2,9.95,10929.70,36.71,101.43,-25358.47
610.4,9.95,10941.50,36.71,101.55,-25372.78
610.5,9.95,10954.90,36.71,101.68,-25389.01
610.7,9.95,10972.70,36.72,101.87,-25410.54
611.0,9.94,10984.80,36.72,101.99,-25425.16
611.1,9.92,11001.30,36.73,102.16,-25445.08
610.8,9.91,11024.50,36.73,102.40,-25473.05
611.1,9.92,11045.80,36.73,102.61,-25498.68
611.4,9.93,11062.30,36.73,102.78,-25518.51
611.4,9.92,11068.20,36.74,102.84,-25525.60
611.4,9.89,11086.70,36.75,103.03,-25547.79
611.5,9.90,11096.10,36.75,103.13,-25559.06
611.5,9.94,11100.80,36.75,103.18,-25564.69
611.4,9.91,11109.10,36.75,103.26,-25574.63
611.6,9.90,11116.00,36.76,103.33,-25582.89
611.7,9.89,11124.80,36.76,103.42,-25593.41
611.6,9.96,11131.90,36.77,103.49,-25601.90
611.8,9.95,11141.90,36.77,103.60,-25613.85
611.7,9.95,11155.80,36.77,103.74,-25630.44
611.9,9.94,11171.10,36.77,103.90,-25648.68
612.3,9.92,11184.90,36.78,104.04,-25665.12
612.7,9.98,11200.90,36.78,104.20,-25684.15
612.8,9.98,11218.30,36.78,104.38,-25704.82
612.9,9.98,11235.10,36.79,104.55,-25724.76
613.1,9.99,11249.80,36.79,104.70,-25742.18
613.1,9.98,11265.50,36.80,104.86,-25760.78
613.0,9.98,11282.80,36.80,105.04,-25781.24
613.0,9.97,11298.50,36.81,105.20,-25799.78
613.2,9.97,11305.00,36.81,105.26,-25807.46
613.1,9.99,11311.00,36.81,105.33,-25814.54
613.4,10.01,11320.50,36.82,105.42,-25825.74
613.6,10.01,11332.90,36.82,105.55,-25840.35
613.5,10.00,11351.80,36.83,105.74,-25862.60
613.5,10.00,11366.50,36.83,105.89,-25879.88
613.5,9.99,11374.70,36.83,105.98,-25889.52
613.4,9.99,11385.70,36.84,106.09,-25902.42
613.6,9.98,11394.10,36.84,106.18,-25912.28
613.8,9.98,11405.60,36.84,106.29,-25925.76
613.7,9.98,11419.50,36.85,106.44,-25942.04
613.6,9.99,11432.10,36.85,106.56,-25956.79
613.9,9.96,11443.90,36.86,106.69,-25970.58
613.6,9.95,11450.10,36.86,106.75,-25977.82
613.7,9.96,11456.80,36.86,106.82,-25985.65
613.8,9.97,11462.30,36.87,106.87,-25992.06
613.8,9.97,11467.50,36.87,106.93,-25998.13
613.8,10.01,11475.80,36.88,107.01,-26007.81
614.2,10.02,11480.20,36.88,107.06,-26012.95
614.1,10.01,11493.80,36.88,107.20,-26028.78
614.1,10.03,11508.70,36.88,107.35,-26046.13
613.7,10.04,11528.00,36.89,107.55,-26068.56
614.2,10.06,11548.90,36.89,107.76,-26092.82
613.8,10.06,11567.30,36.89,107.95,-26114.15
613.7,10.07,11580.10,36.90,108.08,-26128.97
613.7,10.07,11585.10,36.90,108.13,-26134.76
613.7,10.07,11593.30,36.90,108.21,-26144.25
613.7,10.07,11606.20,36.91,108.35,-26159.16
613.7,10.07,11619.90,36.91,108.49,-26174.98
613.6,10.06,11633.30,36.92,108.62,-26190.44
613.6,10.04,11647.50,36.92,108.77,-26206.80
613.4,10.05,11660.00,36.92,108.90,-26221.20
613.2,10.06,11672.30,36.92,109.02,-26235.34
612.9,10.06,11690.30,36.93,109.21,-26256.03
613.0,10.06,11705.40,36.93,109.36,-26273.37
612.2,10.06,11721.40,36.94,109.52,-26291.72
612.1,10.06,11738.70,36.94,109.70,-26311.53
612.0,10.06,11756.70,36.94,109.88,-26332.12
611.4,10.03,11772.60,36.95,110.05,-26350.29
610.8,10.07,11787.20,36.95,110.20,-26366.95
610.4,10.06,11806.60,36.96,110.40,-26389.07
610.4,10.08,11827.50,36.96,110.61,-26412.88
608.8,10.07,11844.50,36.97,110.78,-26432.20
608.8,10.04,11861.60,36.97,110.96,-26451.63
608.4,10.08,11877.20,36.98,111.12,-26469.33
608.5,10.09,11893.20,36.98,111.28,-26487.46
607.9,10.08,11911.70,36.99,111.47,-26508.39
606.9,10.08,11926.60,36.99,111.62,-26525.24
605.8,10.07,11954.30,37.00,111.91,-26556.52
604.3,10.06,11989.80,37.01,112.27,-26596.52
602.5,10.05,12017.60,37.01,112.55,-26627.77
602.8,10.06,12035.20,37.02,112.73,-26647.53
601.0,10.05,12049.90,37.03,112.88,-26664.01
602.6,10.09,12056.00,37.03,112.95,-26670.84
602.4,10.08,12063.70,37.03,113.02,-26679.47
602.1,10.10,12085.80,37.04,113.25,-26704.20
601.6,10.09,12093.40,37.04,113.33,-26712.69
601.6,10.10,12103.20,37.04,113.43,-26723.63
601.4,10.11,12111.90,37.05,113.52,-26733.35
599.3,10.11,12128.10,37.06,113.68,-26751.42
598.8,10.12,12145.40,37.06,113.86,-26770.69
597.9,10.11,12162.90,37.06,114.04,-26790.17
597.3,10.12,12180.60,37.07,114.22,-26809.85
596.6,10.10,12201.40,37.08,114.43,-26832.94
595.6,10.11,12222.00,37.08,114.64,-26855.78
596.0,10.11,12242.60,37.09,114.85,-26878.59
593.9,10.08,12255.90,37.10,114.99,-26893.30
591.4,10.14,12274.50,37.10,115.18,-26913.84
590.4,10.16,12295.70,37.10,115.40,-26937.24
588.9,10.08,12322.00,37.11,115.67,-26966.21
589.6,10.11,12352.20,37.12,115.98,-26999.42
588.1,10.16,12377.40,37.12,116.23,-27027.08
585.5,10.16,12399.40,37.13,116.46,-27051.19
585.8,10.17,12421.10,37.14,116.68,-27074.93
585.2,10.17,12444.60,37.15,116.92,-27100.61
584.7,10.17,12463.90,37.15,117.12,-27121.66
583.4,10.12,12488.50,37.16,117.37,-27148.48
583.2,10.10,12515.30,37.16,117.64,-27177.63
582.0,10.15,12535.20,37.17,117.85,-27199.24
581.3,10.17,12551.00,37.18,118.01,-27216.38
580.2,10.15,12576.00,37.19,118.26,-27243.48
578.9,10.18,12600.40,37.19,118.51,-27269.87
579.4,10.19,12622.00,37.20,118.74,-27293.20
579.1,10.19,12643.70,37.21,118.96,-27316.61
578.3,10.19,12667.70,37.21,119.20,-27342.45
577.8,10.20,12690.20,37.22,119.43,-27366.65
577.1,10.21,12712.10,37.23,119.66,-27390.18
576.9,10.19,12728.80,37.23,119.83,-27408.09
577.1,10.18,12755.00,37.24,120.10,-27436.15
576.5,10.20,12781.20,37.25,120.36,-27464.17
575.7,10.22,12808.20,37.26,120.64,-27493.00
575.2,10.20,12838.50,37.26,120.95,-27525.29
575.3,10.15,12877.70,37.27,121.35,-27566.97
574.7,10.20,12918.40,37.28,121.77,-27610.14
575.2,10.22,12957.90,37.29,122.17,-27651.93
575.1,10.20,12988.10,37.30,122.48,-27683.82
575.4,10.22,13015.50,37.31,122.76,-27712.70
575.4,10.23,13029.20,37.32,122.90,-27727.11
575.5,10.23,13029.10,37.33,122.90,-27727.00
575.5,10.24,13031.00,37.33,122.92,-27729.00
575.7,10.23,13054.10,37.34,123.15,-27753.28
575.6,10.22,13078.60,37.35,123.41,-27779.01
575.8,10.20,13103.20,37.35,123.66,-27804.78
576.6,10.19,13125.80,37.36,123.89,-27828.44
576.9,10.19,13152.90,37.37,124.17,-27856.75
577.5,10.21,13170.90,37.37,124.35,-27875.53
577.6,10.20,13191.80,37.38,124.56,-27897.32
578.2,10.21,13214.50,37.38,124.80,-27920.94
578.8,10.22,13241.00,37.39,125.07,-27948.48
580.2,10.23,13267.00,37.40,125.33,-27975.46
580.6,10.21,13290.50,37.40,125.57,-27999.80
581.0,10.21,13311.90,37.41,125.79,-28021.94
586.8,10.23,13337.40,37.42,126.05,-28048.28
609.1,10.27,13362.60,37.43,126.31,-28074.28
736.0,10.37,13387.40,37.43,126.56,-28099.82
2051,10.64,13409.00,37.43,126.78,-28122.04
3503,10.80,13434.20,37.44,127.04,-28147.92
3404,10.88,13462.00,37.45,127.33,-28176.42
3524,10.96,13487.40,37.46,127.59,-28202.43
3533,10.99,13502.20,37.47,127.74,-28217.56
3400,10.98,13516.00,37.48,127.88,-28231.66
3312,10.98,13526.80,37.49,127.99,-28242.68
3402,11.00,13536.70,37.50,128.09,-28252.79
3478,11.01,13547.70,37.51,128.20,-28264.00
3545,11.02,13556.90,37.51,128.30,-28273.38
3547,11.02,13564.90,37.52,128.38,-28281.53
3591,11.04,13574.90,37.52,128.48,-28291.70
3557,11.05,13584.50,37.53,128.58,-28301.48
3558,11.06,13593.80,37.54,128.67,-28310.92
3534,11.07,13602.60,37.54,128.76,-28319.87
3527,11.08,13609.60,37.54,128.84,-28326.98
3558,11.09,13617.20,37.55,128.91,-28334.70
3588,11.08,13624.90,37.56,128.99,-28342.52
3607,11.10,13633.10,37.56,129.08,-28350.83
3606,11.09,13641.20,37.56,129.16,-28359.05
3595,11.10,13648.40,37.57,129.23,-28366.34
3609,11.10,13659.30,37.57,129.34,-28377.38
